sentence	label
rt usrId stellar mechanism to donate to those most affected by nepal #earthquake httpAddress via usrId http	1
rt usrId nepal earthquake reduces world heritage sites to rubble httpAddress httpAddress	0
rt usrId #artofliving nepal centre providing shelter to 100 s of httpAddress volunteers providing food amp ; water #nepal httpAddress	1
cnnbrk httpAddress forces rescued DD people who were trapped in nepal village after earthquake httpAddress httpAddress httpAddress #srilanka	1
four hongkongers missing after nepal earthquake found safe and well south china morning post subscription httpAddress #hon	1
hope we can all find a way to do something for the victimes in nepal who are in a dire httpAddress you can httpAddress httpAddress	1
rt usrId baltimore is on the verge of erupting into violence hundreds are dead in nepal so of course we have wall to wall cover	1
haphazard urban #development amp ; rapid population increase compounded risk of #nepalquake usrId #drr httpAddress	0
usrId as of now flights from kathmandu to delhi are httpAddress please check flight status here httpAddress	0
facebook and google help find nepal earthquake survivors httpAddress	1
let s #prayfornepal	1
#nepal #earthquake #god please help #prayfornepal	1
rt usrId a meagre effort but all profit from sales of this print goes to the nepal earthquake appeal httpAddress http	1
rt usrId just in google says one of its engineers killed in everest avalanche triggered by nepal quake httpAddress httpAddress	1
my heart goes out to all in nepal and those who lost their lives may rest in httpAddress #nepalearthquake	1
rt usrId help children affected by the #nepalearthquake support unicefs relief efforts httpAddress via usrId #ne	1
status of prithvi highway ? updates httpAddress #nepalearthquake	0
before and after photographs devastating earthquake wipes off important monuments in nepal .. httpAddress #newsintweetsindia	0
rt usrId #everest as per mountain trip team death toll in bc is more than 20 many httpAddress httpAddress #nepalquake #nep	1
rt usrId under DD indian girls soccer team trapped in httpAddress to httpAddress ji embassy organizing immediate evacu	1
hundreds die many trapped in nepal earthquake httpAddress	1
rt usrId a moment of silence for those people affected in the earthquake from httpAddress #prayfornepal httpAddress	1
pray for nepal	1
rt usrId pray for nepal usrId usrIdid usrIdgrt usrIdbdg usrId usrId httpAddress	1
this is indeed devastating #alittleprayer4nepal httpAddress	1
rt usrId pic DD chanyeol amp ; sehun update on instgram they posted about help earthquake s victims on nepal unicef httpAddress	1
rt usrId prayers for baltimore and nepal	1
my condolences to all who died in this tragedy and god give the people of nepal and india strength to overcome httpAddress	1
breaks my httpAddress i had wanted to go see it for httpAddress now that is not going to httpAddress httpAddress	1
i hope subash is okay f f httpAddress	1
nepal s hospitals swamped as number of deaths crosses 2 400 mark thousands injured overwhelmed doctors moved hundreds of patients httpAddress	1
# # # # want to work positively with india to help nepal china zee news httpAddress	1
nepal earthquake relief amurt international is usually the one of the first releif teams to arrive httpAddress httpAddress	1
i added a video to a usrId playlist httpAddress building collapses after nepal earthquake DD raw footage	0
praying for #nepal #nepalearthquake f d	1
rt usrId cnn 7.8 magnitude earthquake slams nepal some DD dead authorities say httpAddress	1
frantic search for nepal quake survivors as toll tops 2 00 httpAddress	1
rt usrId we are with the people of #nepal as they struggle to cope with saturday s #earthquake httpAddress	1
rt usrId thoughts are with everyone affected by the httpAddress please text nepal to DD to donate D	1
D dead in mount everest avalanche after nepal quake at least eight people are dead and others missing httpAddress httpAddress	1
our thoughts are with all in httpAddress	1
nepal quake shiv sena mps to donate month s salary zee news httpAddress	1
help out ! give to nepal earthquake relief fund httpAddress raise funds on #indiegogolife	1
may god be with the people of nepal	1
rt usrId this is what s left of the D story historic unesco heritage s dharahara tower in kathmandu #nepal after #earthquake httpAddress	0
hundreds dead as magnitude 7.8 earthquake hits nepal the death toll from a powerful earthquake that struck httpAddress httpAddress	1
rt usrId if you want to truly help nepal dont rush there httpAddress solid post in usrId about how best to support nepal now httpAddress	1
local residents raise 1 after #nepalearthquake httpAddress usrId has details on ch2 at 6 . httpAddress	1
rt usrId happy birthday to our response volunteers nicola hinds amp ; usrId who are in #nepal helping after the #earthquake httpAddress	1
rt usrId facebook adds donate button atop news feeds to aid earthquake ravaged nepal httpAddress	1
httpAddress resilience means we need to have httpAddress responses to #ebola #nepalearthquake have been httpAddress httpAddress	1
rt usrId gujaratis evacuated from nepal are given transit stay at gujarat bhavan in httpAddress thank the goi for care pic tv9 http	1
rt usrId httpAddress #kathmanduearthquake kathmandu earthquake injured irish climber flown to kathmandu after ea htt	1
rt usrId DD hrs after the nepal quake and so much httpAddress so httpAddress here at camp D we are fairly safe but httpAddress rescues contin http	1
usrId brazil let s pray for families from nepal ! following in cnn righ now 3 700 dead after httpAddress	1
faced with the disaster we are httpAddress do hope nepal can get through this earth quake httpAddress cheer up !	1
photo kathmandu afp 13 38 gmt french president french president francois hollande says france httpAddress httpAddress	1
DD people died in earthquake in httpAddress httpAddress	1
rt usrId we are at DD survival kits for nepal in just a few hrs my goal is 60 . let s get there soon ! httpAddress httpAddress	1
the number of #australians feared missing after #nepalearthquake is httpAddress DD names are on the red cross s family links httpAddress	1
rt usrId this is kat s group on httpAddress en route to lama hotel in the #langtang httpAddress anyone seen this group ? #nepalearthquake h	1
#prayfornepal gempa 7.9 scala ritcher	1
rt usrId the complete what where amp ; how of #nepalquakerelief httpAddress pls note the specifics while httpAddress httpAddress	1
fears for kiwis trapped in nepal httpAddress	1
rt usrId candlelight vigil for nepal in jackson heights httpAddress hear from the many mourners on #1010wins httpAddress	1
the surrounding building is ok and how come the collapsed debris don t reflect the building color ? httpAddress	0
holy httpAddress httpAddress	1
devastating httpAddress	1
rt usrId the us is deploying a team of disaster response experts to #nepal and providing an initial 1 million in disaster relief assi	1
lets take a moment n #prayforbaltimore #prayfornepal #godisneeded f f f	1
usrId i am on my way to nepal to help rebuild a shelter for DD httpAddress could you help fund me ? thank you ! httpAddress	1
rt usrId after today s earthquake in nepal my deepest condolences go to the families of the victims in nepal india amp ; banglad	1
rt usrId #nepalearthquake israeli planes carrying advance search amp ; rescue team took off for nepal earlier this httpAddress httpAddress	1
pm orders immediate dispatch of relief and medical teams to nepal directs evacuation of indian httpAddress #nepalquakerelief	1
rt usrId my prayers for those affected by the earthquake in kathmandu httpAddress this was one of the strongest earthquakes httpAddress	1
# # # # video captures moment snow buries base camp the sky darkens as a wall of snow t # # # # httpAddress	0
rt googlecr we ve just launched a person finder instance to help track missing persons for the #nepal earthquake httpAddress	1
rt usrId #nepalquake DD countries DD int l teams DD people DD k9 dogs supporting search efforts httpAddress httpAddress	1
rt usrId #prayfornepal god please give them strength f f i hope everyone will be httpAddress	1
rt usrId httpAddress launches appeal to help support #nepalearthquake #helpsherpashelpnepal and donate here httpAddress	1
our teams including drtf president are now working on the #nepal httpAddress icom supports the victims of this disaster and their httpAddress	0
people finder help if you can #kathmanduquake httpAddress	1
ya allah ! please let it httpAddress httpAddress	1
rt usrId please pray for usrId she s in nepal and they are affected by the httpAddress please pray for her her family and t	1
so devastating to hear what happened in nepal ; my prayers go out to all who were affected from the earthquake amp ; may many rest in httpAddress	1
rt usrId it is times like these when the church must lead the way usrId nepal earthquake relief appeal httpAddress	1
difundir ! rt ! #nepal #nepalquake #everest httpAddress	1
rt usrId thoughts amp ; prayers are with those in nepal emergency teams and those effected by the httpAddress	1
rt usrId #spicejetktm in #kathmandu all safe working tirelessly to handle relief httpAddress take a bow via usrId http	1
how to help the relief effort in #nepal httpAddress via usrId	1
rt usrId #nepalquake death toll tops 1 400 according to nepal s national emergency operation httpAddress httpAddress httpAddress	1
rt usrId #modiministry up to DD missing after avalanche hits nepal trekking route httpAddress	1
nepal is in the same condition where pakistan hit by the catastrophy in httpAddress allah bless them #pakstandswithnepal	1
nepal earthquake spicejet cuts airfare to re 1 set to operate D more flights to kathmandu httpAddress via usrId	1
video #nepal #drone #terremoto incredible drone footage shows the scale of devastation in nepal httpAddress v a usrId	0
rt usrId 2nd iaf aircraft takes off from hindon india to kathmandu httpAddress relief material amp ; more ndrf personnel on the way ! http	1
nepal officials say death from #earthquake has reached at least DD . help nepal for saving humanity lives may god save the people of nepal	1
#prayfornepal devastating tragedy !	1
#dauris httpAddress the latest on nepal quake death toll 4 4D8 in D countries experts say httpAddress httpAddress #love manito	1
rt usrId really vry heart throbbing news of earthquake in httpAddress httpAddress usrId jii bless ol httpAddress #msghelpearthquak	1
feel sorry #nepalearthquake	1
please take a moment or more out of your day today and pray for httpAddress httpAddress	1
such a horrible disaster my thoughts with all those involved f b #prayfornepal	1
rt usrId usrId rescue operation is only concentrated to kathmandu over DD dead no news from small towns updates http	1
this was really sad news today httpAddress	1
fairfax county fire and rescue department mobilizing for deployment to nepal virginia task force D vatf D httpAddress	1
rt usrId some friends in sydney who come from #nepal can t reach their httpAddress my prayers are with httpAddress #nepalearthquake #nepal	1
israeli paramedics in #nepal houses just vanished httpAddress via usrId	0
rt cnnvideo new drone video shows the breadth of devastation following the httpAddress watch httpAddress	0
1887 o morgan silver dollar rare collector raw us coin httpAddress #dollar #nepal #donate httpAddress	1
prayers for httpAddress will come d	1
#newsalert nepal s pain is our pain modi deccan chronicle #newsintweets httpAddress #newsintweetsindia	1
rt usrId chinese international search amp ; rescue team amp ; their rescue dogs off to help in quake hit httpAddress photo via reuters httpAddress	1
nepals landmarks before and after the earthquake by unknown author via nyt httpAddress	0
rt usrId the death toll continues to rise after the #nepalearthquake and people are sleeping outdoors in fear of httpAddress httpAddress	1
procit update internet and power still down in kathmandu so communication is httpAddress office closed today #nepalquake	0
httpAddress the latest on nepal quake aid worker in epicenter district new york times #quakenewsapp	1
rt usrId update at least 1 457 believed to be dead after massive earthquake strikes in nepal httpAddress httpAddress	1
first relief plane leaves delhi for kathmandu with DD national disaster response force personnel D tonnes of medical relief	1
#gomanny god bless you po #nepalearthquake trust god dont loose hope	1
may the lord keep them httpAddress httpAddress	1
rt usrId devastating httpAddress thoughts are with everyone httpAddress #nepalearthquake	1
nepal s villages devastated by quake httpAddress #philadelphia #news	0
rt bbc click bbcclick see how drones are being used to help aid relief following the nepal earthquake httpAddress	1
rt usrId i ve given to usrId #nepalquake httpAddress donate now httpAddress	1
plz help all nepal amp ; india people kousar pasha httpAddress httpAddress u.p ifscpunb0651100 india httpAddress	1
rt usrId nepal earthquake samahope aids medical staff in crisis bloomberg business httpAddress	1
rt usrId may god be with all the people of nepal at this tough httpAddress such is the fury of nature e #nepalearthquake #staysafe	1
rt usrId my thoughts and prayers go to victims families and friends of the earthquake in httpAddress i am available to httpAddress #prayfornepal	1
this is truly httpAddress httpAddress	0
remorseful due to the loss of lives and properties in nepal D d disastrous httpAddress relieved D d proactive actions taken by pm .	1
rt usrId blankets soap clothing amp ; more arrive in #nepal httpAddress we need your help httpAddress #nepalearthquake httpAddress	1
in pictures nepals devastating earthquake httpAddress httpAddress	0
rt usrId httpAddress airport httpAddress no httpAddress no httpAddress we are providing relief through our partner httpAddress thanks for pray	0
hope and prayers for #nepalearthquake httpAddress	1
death toll rises to over 1 100 in nepal earthquake fox news video 8 httpAddress	1
powerful earthquake kills hundreds in nepal httpAddress	1
rt usrId exclusive army chief gen dalbir singh cancels sri lanka tour apr27 30 as he wants to monitor rescue n relief ops in nep	1
t mobile makes calling amp ; texting nepal free waives bills to aid earthquake relief efforts many httpAddress httpAddress	1
my thoughts are with all our families usrId usrId #nepalearthquake httpAddress	1
earthquake kills D in bengal chief minister mamata banerjee phones pm modi a massive earthquake in nepal felt in most parts of httpAddress	1
rt usrId listen mother of man trapped in nepal fears for his safety httpAddress #nepalearthquake httpAddress	1
rt usrId thousands of ppl in # #nepal spent their first night under open skies with fears httpAddress #nepalquake httpAddress	1
rt usrId #nepalearthquake casualty evacuation from trishuli bazar to httpAddress httpAddress	1
#nepalquake deep kumar upadhyay nepal s ambassador to india says airport s now open	0
rt usrId over DD aftershocks hit nepal over two httpAddress players to god no more #earthquakeagain httpAddress	1
rt usrId update aid starts coming to nepal after quake kills nearly 2 00 httpAddress via usrId	1
rt usrId stibo systems supporting victims of #nepal earthquake httpAddress usrId	1
stay strong and see the light httpAddress you are all in my httpAddress #nepal #nepalearthquake	1
rt usrId #israel airforce left D #nepal to save lives search amp ; rescue amp ; set up a field httpAddress #nepalquakerelief #nepalquake http	1
rt usrId #nepalquake indian relief aircraft leaves for nepal from hindon airbase ani httpAddress	1
usrId please help httpAddress please donate and help to save precious lives in httpAddress thanks ! #nepalearthquake	1
rt usrId the earthquake in nepal is just httpAddress please help me rally relief efforts httpAddress	1
rt usrId can someone in kathmandu help me reach out to a rescue team in rasuwa httpAddress i need ram rescued 9779741186914 badly wound	1
#nepalearthquake . prayer pls	1
rt usrId we must thank to armed forces ndrf teams amp ; others who are overcoming every obstacle to restore normalcy in httpAddress #salute2	1
rt usrId pm netanyahu informed his nepalese counterpart that an advance team would leave tonight httpAddress #nepal	1
rt usrId historical dharahara tower 1832 was built by the prime minister bhimsen httpAddress just collapsed due to httpAddress http	0
rt usrId pray for httpAddress	1
rt israel sends two DD jumbos to nepal to tend to wounded care for new httpAddress as usual this democracy leads the httpAddress	1
how the world is coming to nepals aid httpAddress via usrId #nepalquakerelief httpAddress	1
death toll uncertain as biggest quake in more than DD years hits httpAddress httpAddress	1
rt usrId nepal teen rescued from rubble D days after earthquake the long absent noise of cheers rang out in nepal s httpAddress httpAddress	1
rt usrId real hero shesh ghale announces D crores for earthquake relief fund ! #earthquake #nepal httpAddress	1
t mobile offers free calls to nepal but will they get through ? video christian science monitor httpAddress httpAddress	1
before and after in httpAddress need lfrs in the worst httpAddress httpAddress	0
httpAddress pray for httpAddress httpAddress	1
numbers of those lost in nepal earthquake climb to httpAddress #nepalearthquake #nepal httpAddress	1
rt usrId students at uh manoa are spending the day raising money for httpAddress httpAddress	1
post teman dr nepal di whatsapp grup not in a state to prepare for the essay n the httpAddress i feel so helpless wished i was with them	1
rt usrId #nepal gift of the givers team httpAddress the first team will leave just before 2pm httpAddress ml httpAddress	1
#nepalearthquake tragic news	1
rt usrId please help children in danger in httpAddress if your in the uk please text nepal to DD to donate 5 . httpAddress usrId	1
the first c103j hercules lifter laden with relief team lands in nepal b4 pm modi tweets about the httpAddress #thankyoupm	1
so no one is saying #prayfornepal ?	1
rt usrId proud of our government and armed forces for all their efforts in httpAddress my prayers are with everyone affected by this traged	1
rt usrId here are D ways you can give to nepal earthquake relief httpAddress httpAddress	1
rt usrId residents of kathmandu camped out under tarps for fear of aftershocks #nepalquake httpAddress	1
usrId try this httpAddress	1
rt usrId if we had had money we would have built a strong httpAddress but we had httpAddress there is no place to httpAddress #nepal httpAddress	0
rt usrId this house at durbarmarg may collapse any httpAddress we are stopping ppl to go near by #earthquakenepal #nepalquake httpAddress	0
hey abbott dr karl propaganda ad s 11 million foreign aid to nepal after earthquake 5 million fuck off ! #auspol #intergenerationalreport	1
my thoughts go out to my #gurkha httpAddress i hope your families are safe ! #nepalquake #nepalearthquake httpAddress	1
heart breaking too many lives too much damage and historial sites ruined forever #nepalearthquake httpAddress	1
rt usrId t946 usrId to search someone missing in #kathmandu after #nepalearthquake text httpAddress name to 919773300 usrId	1
rt usrId nepal desperate for supplies as death toll soars past 3 700 shelter fuel food medicine power news httpAddress httpAddress	1
nepal earthquake i just want to cry all i feel is hurt httpAddress	1
rt usrId the death toll in #nepalquake could cross 10 00 with millions httpAddress we need to scale up the relief httpAddress rt . httpAddress	1
so httpAddress keeping them in my httpAddress httpAddress	1
rt usrId #nepalquake #worldvision is planning to respond in its initial phase w first aid sleeping mats blankets shelter pro	1
rt usrId img i 2k usrId 24hrs b4r the usrId usrId usrId usrId #nepalearthquake httpAddress	0
rt usrId don t just pray for nepal httpAddress help !! #nepalearthquakefund httpAddress	1
nepal rescuers struggle to reach quake victims as the third day of search and rescue operations began httpAddress httpAddress	1
rt usrId some pictures leave us httpAddress work #miracle httpAddress little angel saved ! #nepalquakerelief httpAddress	1
rt usrId omg ! pakistan sent beef to nepal ? missionaries sent bibles to nepal ? monotheism httpAddress	1
rt usrId nepal slaughtered DD cows on 28 29 november 20D4 human casualties in nepal approx DD !! D cow s life D human being	1
nepals solar powered blood bank will save lives after deadly earthquakes httpAddress	1
rt usrId the death toll from saturday s earthquake in nepal continues to rise 5 693 dead and 11 538 httpAddress usrId	1
anne follow me httpAddress	1
#nepalearthquake rip every one may god bless you all . allha would make thing easy .	1
the death toll from the earthquake in nepal is now above DD today as the world moves to provide httpAddress	1
rt usrId india leaped to nepal s help in record time with pm modi leading from front toi apr DD humanitarian move wid likely	1
#nepal get well soon	1
rt usrId dharara tower built in 1832 collapses in #kathmandu during earthquake plz guru ji please help them victims ppl #msghelpea	0
nepal steps up rescue effort amid global aid rush httpAddress	1
rt usrId 3m children are in danger as a devastating earthquake has hit httpAddress you can help provide clean water amp ; httpAddress httpAddress	1
rt usrId donate to nepal via oxfam httpAddress	1
rt usrId prayers for httpAddress httpAddress httpAddress	1
rt usrId had a joint discussion with httpAddress amp ; representatives from #earthquake affected httpAddress http	1
#beingindian mourns the loss of the lives in the #earthquake that hit nepal httpAddress we hope you find the strength to recover httpAddress	1
rt usrId viber users can now use viber out to call nepalese mobile and land line numbers for httpAddress #nepalearthquake	1
spain seeks indias help in getting its nationals out of nepal the times of india httpAddress via usrId	1
rt usrId fullest admiration to doctors soldiers airmen nurses amp ; others working to give relief to the victims of nepal httpAddress	1
so sad httpAddress	1
rt usrId yoga guru ramdev joins relief work in kathmandu #indiawithnepal httpAddress	1
many still missing as toll for nepal s earthquake tops 5 00 la times httpAddress	1
rt usrId praying for strength and courage to all those affected in #nepal #india #earthquake . #nepalquake httpAddress	1
rt usrId everyone please pray for nepal httpAddress	1
rt usrId my thoughts and prayers are with everyone affected by the nepal earthquake 4 f b	1
thousands volunteer to scour satellite images of nepal earthquake more than 4 500 people have volunteered to examine 14 00 square httpAddress	1
new post buildings are down and roads are out after major nepal earthquake cnn sister network cnn ibn httpAddress httpAddress	0
rt usrId building collapses in kathmandu on day of #nepalquake video so nan tsai jen httpAddress	0
i am still getting goosebumps ! #nepalquake	1
rt usrId #nepalearthquake nepal army guiding iaf to locations for httpAddress httpAddress a story in D httpAddress httpAddress	1
google opens its person finder tool to aid earthquake relief efforts in nepal httpAddress #tech #news httpAddress	1
rt usrId donate now and support the victims of the nepal httpAddress ways to help httpAddress	1
i hope those affected in nepal all alright !! my strength is in you #nepalearthquake	1
#earthquakeindia judging by the nature of tremors in lakhimpur one can only imagine the plight of people in httpAddress god be with them !!	1
unicef aid for nepal needs to move faster httpAddress	1
rt usrId this is such a miserable site to httpAddress please do send httpAddress d d d #prayfornepal #nepalearthquake httpAddress	1
rt usrId let s do what we httpAddress to the usrId nepal relief httpAddress 100 go directly to efforts httpAddress httpAddress	1
rt usrId instead of food medicine or tents ford foundation have sent DD copies of bible to nepal s starving citizens httpAddress	1
rt usrId a heart full of condolences amp ; lips worded with prayers for the #earthquakeaffected in httpAddress there b light httpAddress http	1
man pulled alive from rubble DD hours after nepal quake as death toll passes 5 00 httpAddress	1
rt usrId earthquake devastates nepal killing more than 1 300 how to help the relief effort httpAddress httpAddress	1
usrId just launched a person finder instance to help track missing persons for the #nepal httpAddress	1
brothers and sisters please let s pray for #nepal .	1
usrId thank you for spreading the word about our #nepal relief efforts susie greatly appreciated ! best wishes charlotte	1
salute to indian army and pm narendra modi for sending relief in nepal	1
httpAddress httpAddress	1
nepal earthquake httpAddress	0
sending our thoughts amp ; prayers D people of amp ; in nepal trying to find out if razon miah amp ; family amp ; narayan khatri amp ; family ok #nepalquake	1
rt usrId our hearts go out to the thousands in mourning in nepal and around the httpAddress life is so httpAddress love the ones you httpAddress	1
rt usrId #gimel will be sending relief supplies for #nepalearthquake httpAddress please join this effort amp ; contribute with things you do	1
rt usrId httpAddress director usrId seeks assistance for house help stuck in quake hit nepal httpAddress httpAddress	1
india sends rail neer water to quake hit nepal the indian railways which produces its own packaged drinking water to serve its httpAddress	1
rt usrId most journalists asking for help httpAddress contacts in #nepal are interested in everest not earthquake httpAddress 2 200 are httpAddress	1
spoke to friend involved in humanitarian effort in httpAddress bodies piling up . surreal like scene from post apocalyptic httpAddress #nepalearthquake	0
rt usrId join us in rushing aid to victims of the #nepalearthquake your gift will be matched up to 225 00 httpAddress	1
rt usrId my prayers f also 4all the people who have suffered in this devastating httpAddress may god be with you amp ; ur fam	1
in nepal a flood of people leave capital to return home httpAddress	1
rt usrId #bhutan s small but not small enough to not be able to help our httpAddress his majesty sends DD member team with medical st	1
rt usrId he prayed for his life before it httpAddress #nepalearthquake #prayfornepal httpAddress	1
rt usrId emergency declared in nepal with latest death toll reaching DD nepali official	1
#nepal death toll now over 4 00	1
earthquake update govt mobilised DD ndrf teams for nepal	1
good morning httpAddress busy day at work httpAddress just to remind that the people of nepal are in need of your help pl help httpAddress	1
so httpAddress httpAddress a beautiful peaceful httpAddress #prayerfornepal	1
video on the avalanche at base httpAddress #nepalearthquake httpAddress	0
usrId #nepalearthquake need humanitarian aid rescue operation medical assistance	1
ifrcasiapacific cnn red cross aids in rescue efforts in nepal httpAddress	1
rt usrId thai medical students haven t reported back from httpAddress if anyone knows any updates about them please contact me . thx httpAddress	1
rt usrId scots listed missing after the #nepalearthquake have been making contact with their families httpAddress ht	1
rt usrId over 3 600 people have died in #nepal and that s the best these guys can do . pretty httpAddress httpAddress	1
working together to save httpAddress #usisraelpartnership httpAddress	1
usrId usrId DD killed in #nepalearthquake . watch affected places here gt ; gt ; httpAddress	1
rt usrId breaking at least 2 263 killed 4 647 injured after #nepalquake and aftershocks home affairs spokesman tells cnn httpAddress	1
rt usrId we re providing warm clothes blankets amp ; hygiene kits to children in #nepal all thanks to your amazing httpAddress http	1
rt usrId one more gospel preacher to nepal httpAddress	1
rt usrId please share this httpAddress if you have any information i will pass it on to their families ! #nepalearthquake httpAddress	1
rt usrId #prayfornepal more than DD people have died in deadly #earthquake in httpAddress rescue efforts on #everest underway ! htt	1
our affection from madrid spain there we were this summer from nepal	1
rt usrId monetary donations for nepal being accepted this week at usrId student affairs office cave and httpAddress	1
usrId usrId httpAddress good httpAddress gorkha army pers will b of grt help plz send them D relief it is reqd now as good will n D solace	1
all of my thoughts are with httpAddress i can t even put it into words	1
thank you usrId #nepalearthquake #nepal httpAddress	0
rt usrId plz help we all r trouble at httpAddress place to live ground is full fo water any help ? bikash lamichhane 97798490950	1
israelis turn to facebook in search for loved ones after nepal quake httpAddress	1
rt usrId d d d d reports of rss teams heading by road to nepal to join rescue amp ; httpAddress teams reportedly reaching later tonight amp ; tomorr	1
rt usrId pray for httpAddress pray for httpAddress pray for the httpAddress pray for the httpAddress pray for your httpAddress pray for	1
my home town is in piles of rubble my beloved patan is in chaos #prayfornepal #unitetohelpnepal #nepa	0
rt usrId rescuers in nepal s capital kathmandu have found a fifteen year old boy alive in an air pocket under tonnes of httpAddress #sab	1
please consider helping habitat for humanity rebuild in httpAddress httpAddress thank you in advance for your httpAddress	1
httpAddress httpAddress	1
rt usrId #prayfornepal a 7.9 earthquake has killed more than DD httpAddress pls join me in praying for #nepal httpAddress	1
rt usrId httpAddress heart touching photo #nepalquake #nepalearthquake httpAddress	1
oh no !! httpAddress	0
i feel so bad for the people of httpAddress #prayfornepal #earthquake	1
more images of the pockets of destruction scattered all over kathmandu . #earthquake #nepalearthquake httpAddress	0
rt usrId #nepalearthquake out of towners unable to leave kathmandu valley due to lack of vehicles httpAddress httpAddress	1
rt usrId nepal after the earthquake DD photos immediate aftermath of the devastating 7.8 quake httpAddress http	0
which is more important one man who died of police brutality or the 4500 who ve died in the nepal earthquakes ? #questions	1
#nepalquake maygod be with them	1
#nepalearthquake #nepal officials say death toll from massive nepal earthquake has surpassed 4 00 says ap	1
usrId so sweet of u sir aap ko apne phikar nahi magar dusro ki httpAddress r really king of heart i m from httpAddress	1
rt usrId #msghelpearthquakevictims more than DD people r knwn to hv died in a powerful earthquake dat struck nepal wrecking ma	1
rt usrId okhaldhunga 11 sunsari D bhojpur D solukhumbu D died so far in eastern part of nepal according to regional police	1
#nepalquake hits home for D of our newest httpAddress usrId is httpAddress waiting to hear from entire team at women awareness centre httpAddress	1
rt usrId #nepalearthquake ndma is coordinating contributions D d relief httpAddress httpAddress httpAddress cont	1
rt usrId given the tragedy in india and nepal mobile operators and corporates in food and water businesses must show compassion and	1
video i survived by eating butter a 15 year old boy rescued from the rubble of nepal s earthquake says he httpAddress	1
rt usrId httpAddress nepal earthquake death toll tops DD #nepalearthquake DD httpAddress	1
that s httpAddress httpAddress	1
just returned from mountain trek and the said news poping out on screen is the httpAddress praying for the minimal httpAddress	1
rt usrId death toll in nepal quake now DD and climbing of which DD were in the valley around katmandu per home httpAddress http	1
first plane taken off for nepal with relief httpAddress that s httpAddress bravo iaf and httpAddress that s action while other countries are still sleeping	1
rt usrId twitter DD usrId #hotshot praying that there will not be any more major damages #prayfornepal httpAddress	1
pray for nepal	1
rt usrId nepal needs our httpAddress please text redcross to DD to give 10 for relief or visit httpAddress to httpAddress httpAddress	1
nice initiative httpAddress	1
om shanti for the departed souls #nepal	1
rt usrId D million children are in danger after httpAddress join us in helping usrId keep them httpAddress donate here httpAddress	1
rt usrId we are needy #world we need more help amp ; httpAddress #earthquake #nepalearthquake #nepalquakerelief #nepal #earthquakeagain #supp	1
i ve been reading about the people in httpAddress it s very httpAddress	1
rt usrId #breaking lt ; DD missing maybe foreigners after avalanche hits village in rasuwa #nepal a popular #trekking area httpAddress	1
tibetan spiritual leader dalai lama saddened over nepal quake httpAddress #nationalnews zeenews	1
beautiful places being ruined before that i get the opportunity to httpAddress httpAddress those few temples are httpAddress	1
#asia ap photos editor selections from asia several historic buildings in kathmandu s famous durbar httpAddress httpAddress #news	0
yes this usrId govt httpAddress india is in safe hands . #nepalearthquake amazing speed of rescue and relief reaction	1
rt usrId latest #nepalquake death toll 5 530	1
scary httpAddress httpAddress	0
rt usrId the heart of our work is helping people in crisis usrId tells usrId httpAddress #nepalqu	1
rt usrId upgovt is sending DD buses today for evacuation in httpAddress buses will be sent as demand arises #upcm usrId	1
rt usrId if u wish to send any relief material to nepal please call nikunj inform him and please send it to his godown from there he w	1
photoset lambda legal making the case for equality httpAddress donate to help nepal http httpAddresst.co rbyvo92rvd	1
rt usrId incredible images show baby pulled from rubble DD hours after nepal earthquake httpAddress	1
rt usrId us green berets join in nepal earthquake relief httpAddress	1
no time to lose global response to nepal quake gears up no time to lose global response to nepal httpAddress httpAddress	1
rt usrId praying for those in nepal amp ; baltimore f f	1
rt usrId #nepalquakerelief our relief team will be on the ground in the next D hours to provide aid f httpAddress httpAddress	1
praying for httpAddress	1
rt usrId some of the beautiful children i met in httpAddress praying for their safety usrId httpAddress	1
rt usrId pls rt our team in nepal is working around the clock to provide assistance in the aftermath of the #nepalearthquake https	1
how to help victims of nepal quake httpAddress	1
the place was saturated with color metaphorically amp ; physically httpAddress ktm b4 eq #nepalearthquake httpAddress via usrId	0
my friend is in red cross and currently in nepal helping out the httpAddress the locals are staying strong and httpAddress httpAddress	1
DD search amp ; rescue teams including DD dogs search for survivors in httpAddress #donate httpAddress httpAddress httpAddress	1
rt usrId foreign secy s jaishankar we will have D helicopters positioned in kathmandu as part of our rescue ops #nepalquake http	1
rt usrId my heart goes out to all the families in httpAddress i m praying for you all	1
httpAddress love and light your httpAddress	1
usaid ofda provides essential disaster relief assistance usaid usrId provee asistencia en momentos de desastres httpAddress	1
rt usrId nepal earthquake relief fund httpAddress	1
rt usrId #msghelpearthquakevictims shah satnam ji green s welfare force is force to help the people in any httpAddress will reac	1
holy spirit intercede with our groans for #nepal open hearts to be god s hands to all hurting ijn #europaafricaus httpAddress	1
rt usrId nepal scouts are stepping up to provide support after saturday s httpAddress find out more httpAddress httpAddress	1
rt sladehv drone footage from nepal no words httpAddress via maxplenke	0
rt usrId DD hours and np and na still looking for survivors under the rubble at tripureshwor #nepalquake httpAddress	1
rt usrId first relief plane leaves for kathmandu from delhi with DD national disaster response force personnel and D tonnes of medical rel	1
usrId tourist video captures moment #earthquake struck nepal #kathmandu s #durbar square #nepal #nepalearthquake httpAddress	0
